order_id,customer_id,customer_name,email,phone,province,category,product_name,quantity,unit_price,discount_pct,order_date,ship_date,status,sales_rep,revenue
ORD011662,CUST00259,Maria Lopez,maria.lopez97@outlook.com,+1-627-828-9064,British Columbia,Sports,Toys Item 180,1,308.88,20,2023-03-08,2023-03-21,Pending,REP017,247.1
ORD012016,CUST00120,Maria Martin,maria.martin37@yahoo.com,+1-430-534-9977,Saskatchewan,Health & Beauty,Food & Beverage Item 116,5,325.82,10,2024-04-26,2024-05-01,Cancelled,REP006,1466.19
ORD014409,CUST01260,Barbara Singh,barbara.singh3@gmail.com,+1-687-455-3793,Manitoba,Electronics,Electronics Item 019,15,186.22,0,2023-06-04,2023-06-10,Shipped,REP038,2793.3
ORD010174,CUST00067,Xin Rodriguez,xin.rodriguez36@yahoo.com,+1-750-395-3755,New Brunswick,Health & Beauty,Clothing Item 147,4,137.61,20,2022-08-14,2022-08-19,Shipped,REP035,440.35
ORD014948,CUST01586,Wei Johnson,wei.johnson74@outlook.com,+1-931-169-8842,Alberta,Home & Garden,Home & Garden Item 096,2,301.1,0,2023-03-29,2023-04-07,Shipped,REP047,602.2
ORD014287,CUST00774,Joseph Davis,joseph.davis88@gmail.com,+1-700-262-9156,New Brunswick,Home & Garden,Sports Item 106,12,169167.12,15,2023-09-14,2023-09-15,Completed,REP017,3648.34
ORD011652,CUST01458,Joseph Martin,joseph.martin55@hotmail.com,+1-259-452-3896,New Brunswick,Food & Beverage,Clothing Item 033,1,392.96,5,2023-03-15,2023-03-22,Returned,REP006,373.31
ORD014600,CUST01479,Patricia White,patricia.white77@yahoo.com,+1-912-959-5979,Alberta,Toys,Toys Item 114,10,290.22,20,2024-03-29,2024-04-02,Shipped,REP029,2321.76
ORD010217,CUST01002,Barbara Martinez,barbara.martinez85@hotmail.com,+1-293-757-9914,Nova Scotia,Home & Garden,Toys Item 098,12,97.36,-5,2023-02-12,2023-02-20,Shipped,REP029,1168.32
ORD014580,CUST01919,Marie Anderson,marie.anderson6@company.ca,+1-500-831-8614,Quebec,Electronics,Food & Beverage Item 173,20,322.62,10,2022-01-07,2022-01-14,Completed,REP015,5807.16
ORD013965,CUST01061,David Anderson,david.anderson43@company.ca,+1-726-976-1719,Nova Scotia,Electronics,Books Item 062,19,393.2,15,2022-09-25,2022-10-04,Returned,REP034,6350.18
ORD011444,CUST00328,Barbara Patel,barbara.patel9@gmail.com,+1-593-286-5394,Quebec,Sports,Health & Beauty Item 088,20,493.06,0,2023-01-16,2023-01-21,Returned,REP009,9861.2
ORD010690,CUST01031,Barbara Hernandez,barbara.hernandez22@yahoo.com,+1-993-196-2638,Manitoba,Toys,Health & Beauty Item 126,12,494.95,10,2022-08-22,2022-08-31,Cancelled,REP017,5345.46
ORD012378,CUST00482,Karen Williams,karen.williams7@outlook.com,+1-521-420-9635,Manitoba,Clothing,Books Item 041,2,74.87,10,2022-10-11,2022-10-12,Returned,REP020,134.77
ORD011106,CUST00969,Patricia Chen,patricia.chen72@gmail.com,+1-819-850-3156,New Brunswick,Electronics,Books Item 093,5,121.33,20,2023-08-29,2023-09-07,Returned,REP036,485.32
ORD011703,CUST00700,Karen Brown,karen.brown80@outlook.com,+1-691-576-3495,Nova Scotia,Toys,Health & Beauty Item 098,10,17.34,5,2022-05-19,2022-05-25,Returned,REP024,164.73
ORD010818,CUST01102,Karen Lee,karen.lee11@gmail.com,+1-657-680-9567,Alberta,Sports,Books Item 190,6,346.4,5,2024-05-16,2024-05-28,Pending,REP045,1974.48
ORD011705,CUST00812,Charles Lopez,charles.lopez45@gmail.com,+1-747-645-8231,Quebec,Clothing,Books Item 135,14,24.49,10,2022-12-27,2023-01-10,Completed,REP001,308.57
ORD010611,CUST01572,Robert Thomas,robert.thomas88@yahoo.com,+1-253-794-6605,Nova Scotia,Electronics,Food & Beverage Item 123,10,144.7,0,2023-05-28,2023-05-29,Cancelled,REP016,1447.0
ORD013063,CUST01523,Akash Johnson,akash.johnson10@gmail.com,+1-589-102-8939,Nova Scotia,Sports,Books Item 071,7,107.78,15,2022-05-13,2022-05-22,Completed,REP012,641.29
ORD014989,CUST00466,Jennifer Jones,jennifer.jones98@company.ca,+1-607-270-2333,New Brunswick,Sports,Health & Beauty Item 088,20,386.95,15,2023-09-14,2023-09-28,Pending,REP031,6578.15
ORD013955,CUST01904,David White,david.white25@gmail.com,+1-381-386-4704,British Columbia,Clothing,Health & Beauty Item 147,5,130.08,15,2022-03-13,2022-03-21,Cancelled,REP008,552.84
ORD010576,CUST01251,Susan Kumar,susan.kumar8@hotmail.com,+1-538-925-2641,Ontario,Health & Beauty,Food & Beverage Item 186,5,17.71,0,2023-02-13,2023-02-20,Returned,REP018,88.55
ORD012194,CUST01395,Thomas Miller,thomas.miller83@hotmail.com,+1-651-643-5405,Alberta,Electronics,Sports Item 066,17,421.51,10,2024-02-19,2024-02-28,Cancelled,REP014,6449.1
ORD014574,CUST99834,Linda Jackson,linda.jackson35@company.ca,+1-685-913-9028,New Brunswick,Books,Toys Item 146,19,141.42,20,2022-11-16,2022-11-21,Returned,REP015,2149.58
ORD011180,CUST00471,Jean Davis,jean.davis40@gmail.com,+1-236-978-2701,Quebec,Food & Beverage,Health & Beauty Item 122,17,146.87,0,2022-12-05,2022-12-19,Cancelled,REP023,2496.79
ORD010888,CUST00376,Jean Martinez,jean.martinez69@hotmail.com,+1-371-857-5202,Nova Scotia,Books,Books Item 073,19,134.44,0,2023-05-16,2023-05-18,Cancelled,REP013,2554.36
ORD013337,CUST00919,David Wilson,david.wilson48@company.ca,+1-659-688-8915,Manitoba,Home & Garden,Toys Item 188,10,461.38,20,2023-10-11,2023-10-20,Completed,REP047,3691.04
ORD012024,CUST00530,Karen White,karen.white48@yahoo.com,+1-524-248-8231,Quebec,Clothing,Clothing Item 024,2,455.97,20,2022-08-03,2022-08-06,Shipped,REP045,729.55
ORD012837,CUST01257,Karen Taylor,karen.taylor66@yahoo.com,+1-792-683-5057,Quebec,Food & Beverage,Books Item 034,4,68.69,5,2022-10-26,2022-10-29,Cancelled,REP023,261.02
ORD010817,CUST01857,Sarah Harris,sarah.harris2@company.ca,+1-433-859-4318,Saskatchewan,Electronics,Food & Beverage Item 161,4,476.25,20,2023-08-07,2023-08-18,Completed,REP018,1524.0
ORD013493,CUST01241,Patricia Trivedi,patricia.trivedi13@yahoo.com,+1-382-532-9793,Manitoba,Home & Garden,Sports Item 045,13,99.14,10,2022-12-28,2023-01-10,Shipped,REP027,1159.94
ORD013673,CUST00657,Wei Trivedi,user.domain.com,+1-861-544-7888,Alberta,Clothing,Books Item 171,8,273.28,0,2022-03-30,2022-04-05,Cancelled,REP008,2186.24
ORD010208,CUST01880,Thomas Martin,thomas.martin79@yahoo.com,+1-333-448-3907,Saskatchewan,Electronics,Electronics Item 038,19,353.82,5,2022-01-01,2022-01-07,Completed,REP034,6386.45
ORD010293,CUST01037,James Wilson,james.wilson14@company.ca,+1-274-615-5821,Saskatchewan,Clothing,Books Item 138,19,128.82,15,2022-06-29,2022-07-06,Cancelled,REP037,2080.44
ORD011119,CUST01139,Ana Lee,ana.lee40@hotmail.com,+1-627-225-9013,New Brunswick,Health & Beauty,Sports Item 042,13,148.47,0,2022-07-28,2022-08-03,Returned,REP022,1930.11
ORD013403,CUST00998,Richard Harris,richard.harris59@hotmail.com,+1-518-967-2555,Ontario,Books,Sports Item 150,16,451.5,0,2024-05-25,2024-06-05,Returned,REP012,7224.0
ORD013355,CUST00023,Thomas Wang,thomas.wang64@yahoo.com,+1-829-163-1719,Manitoba,Food & Beverage,Sports Item 009,19,457.68,15,2023-05-16,2023-05-25,Cancelled,REP029,7391.53
ORD011264,CUST01211,Fatima Jackson,fatima.jackson42@outlook.com,+1-760-608-6861,British Columbia,Electronics,Health & Beauty Item 001,5,13.99,5,2023-08-30,2023-09-03,Cancelled,REP011,66.45
ORD010990,CUST01877,Jessica Lee,jessica.lee27@gmail.com,+1-267-267-1613,Manitoba,Health & Beauty,Clothing Item 057,15,457.99,5,2023-08-05,2023-08-10,Cancelled,REP008,6526.36
ORD012423,CUST00560,Sarah Trivedi,sarah.trivedi61@gmail.com,+1-936-190-8551,Ontario,Food & Beverage,Books Item 139,12,469.88,15,2024-01-01,2024-01-15,Returned,REP028,4792.78
ORD013982,CUST00145,Wei Thompson,wei.thompson20@hotmail.com,+1-773-148-4037,Saskatchewan,Food & Beverage,Home & Garden Item 022,20,224.01,15,2023-11-23,2023-12-06,Cancelled,REP004,3808.17
ORD014328,CUST01897,Jennifer Thompson,jennifer.thompson60@hotmail.com,+1-643-562-6174,Alberta,Food & Beverage,Food & Beverage Item 144,17,42.71,10,2023-05-23,2023-05-30,Pending,REP049,653.46
ORD011807,CUST00699,Lisa Lopez,lisa.lopez20@gmail.com,+1-626-414-2344,Quebec,Electronics,Food & Beverage Item 027,13,491.19,15,2023-09-05,2023-09-10,Returned,REP006,5427.65
ORD010353,CUST01206,Jean Martin,jean.martin85@outlook.com,+1-664-519-8239,Quebec,Electronics,Sports Item 141,9,311.78,20,2022-09-01,2022-09-05,Pending,REP004,2244.82
ORD014903,CUST01996,Linda White,linda.white68@hotmail.com,+1-660-865-6628,British Columbia,Books,Toys Item 042,4,198.32,5,2022-04-23,2022-05-02,Completed,REP045,753.62
ORD011658,CUST01835,Charles Williams,charles.williams27@company.ca,+1-342-142-2544,Quebec,Books,Electronics Item 100,12,86.02,15,2024-06-22,2024-06-28,Cancelled,REP019,877.4
ORD013244,CUST01904,Karen Chen,karen.chen66@hotmail.com,+1-554-571-2941,Nova Scotia,Clothing,Clothing Item 110,6,187.73,10,2022-02-12,2022-02-15,Returned,REP039,1013.74
ORD011489,CUST00769,Marie Rodriguez,marie.rodriguez41@yahoo.com,+1-983-806-6051,Ontario,Toys,Toys Item 057,14,131.64,0,2022-10-28,2022-11-01,Returned,REP029,1842.96
ORD013482,CUST00890,Ana Williams,ana.williams47@outlook.com,+1-517-834-1809,British Columbia,Toys,Books Item 045,14,25.16,15,2023-12-20,2023-12-24,Pending,REP035,299.4
ORD014087,CUST00014,Sarah Rodriguez,sarah.rodriguez47@yahoo.com,+1-652-279-6867,Nova Scotia,Toys,Food & Beverage Item 058,7,250.85,10,2023-08-22,2023-08-24,Pending,REP020,1580.36
ORD013250,CUST00890,William Jackson,william.jackson15@hotmail.com,+1-922-339-9871,Manitoba,Electronics,Sports Item 155,15,67.22,15,2024-05-08,2024-05-10,Cancelled,REP022,857.06
ORD011228,CUST01433,Sarah Lee,sarah.lee78@yahoo.com,+1-268-660-7151,British Columbia,Health & Beauty,Home & Garden Item 131,9,169.19,10,2024-02-23,2024-03-07,Completed,REP043,1370.44
ORD010259,CUST01772,Ana Kumar,ana.kumar29@company.ca,none,Manitoba,Electronics,Food & Beverage Item 100,14,478.57,10,2024-01-28,2024-02-06,Returned,REP004,6029.98
ORD011694,CUST01460,Marie Miller,user@.com,+1-213-191-1953,Ontario,Electronics,Electronics Item 135,20,296.38,0,2023-01-26,2023-02-05,Returned,REP029,5927.6
ORD013753,CUST01605,Akash Johnson,akash.johnson57@hotmail.com,+1-427-248-1825,Ontario,Food & Beverage,Electronics Item 166,18,127.03,15,2023-06-22,2023-06-26,Cancelled,REP016,1943.56
ORD014886,CUST00085,Ana Brown,ana.brown18@company.ca,+1-283-210-2738,Quebec,Health & Beauty,Electronics Item 077,1,148.4,15,2023-02-06,2023-02-08,Returned,REP042,126.14
ORD011978,CUST00334,Jennifer Chen,jennifer.chen18@company.ca,+1-249-432-9244,Alberta,Health & Beauty,Health & Beauty Item 163,10,121.33,10,2022-09-08,2022-09-20,Completed,REP045,1091.97
ORD012706,CUST01380,James Wilson,james.wilson42@hotmail.com,+1-854-390-9002,Manitoba,Health & Beauty,Sports Item 061,9,352.56,10,2022-04-20,2022-05-02,Returned,REP031,2855.74
ORD010052,CUST01713,James Williams,james.williams74@company.ca,+1-221-883-5415,Ontario,Home & Garden,Health & Beauty Item 133,15,458.46,5,2022-08-23,2022-09-03,Returned,REP028,6533.05
ORD012337,CUST00543,Lisa Miller,lisa.miller28@yahoo.com,+1-854-567-4170,British Columbia,Health & Beauty,Sports Item 156,14,386.02,20,2022-11-22,2022-12-04,Pending,REP006,4323.42
ORD010411,CUST01441,Sarah Kumar,sarah.kumar59@company.ca,+1-965-697-1399,New Brunswick,Health & Beauty,Home & Garden Item 181,13,96.55,10,2022-11-09,2022-11-12,Cancelled,REP046,1129.64
ORD012333,CUST01768,Ana Taylor,ana.taylor85@yahoo.com,+1-649-846-2744,Alberta,Home & Garden,Home & Garden Item 175,9,451.61,5,2023-11-29,2023-12-11,Pending,REP039,3861.27
ORD014582,CUST00125,Barbara Jackson,barbara.jackson96@outlook.com,+1-761-806-2620,British Columbia,Health & Beauty,Health & Beauty Item 154,9,311.75,15,2024-05-07,2024-05-09,Cancelled,REP021,2384.89
ORD014084,CUST01442,Akash Lee,akash.lee60@outlook.com,+1-293-408-3608,Nova Scotia,Food & Beverage,Home & Garden Item 076,10,117.17,15,2022-04-05,2022-04-19,Cancelled,REP049,995.94
ORD012495,CUST01565,Mohammed Trivedi,mohammed.trivedi47@company.ca,+1-974-292-7285,Ontario,Clothing,Books Item 023,5,320.37,0,2024-01-30,2024-02-12,Cancelled,REP025,1601.85
ORD012746,CUST00931,Charles Brown,charles.brown16@outlook.com,,New Brunswick,Books,Health & Beauty Item 112,15,219.1,15,2024-05-25,2024-06-03,Completed,REP045,2793.52
ORD013303,CUST01211,Priya Lopez,priya.lopez3@gmail.com,1234567,Manitoba,Home & Garden,Home & Garden Item 071,4,251.79,0,2022-12-15,2022-12-25,Returned,REP050,1007.16
ORD011479,CUST01264,Richard Singh,richard.singh44@company.ca,+1-649-294-1032,Saskatchewan,Books,Home & Garden Item 070,8,282.9,20,2022-07-03,2022-07-05,Shipped,REP043,1810.56
ORD011507,CUST01116,Thomas Smith,thomas.smith95@gmail.com,+1-946-854-2563,Saskatchewan,Health & Beauty,Books Item 070,20,199.24,10,2022-12-19,2022-12-25,Pending,REP039,3586.32
ORD011033,CUST01395,Karen Wang,karen.wang71@outlook.com,+1-935-238-4616,,Sports,Toys Item 025,2,131.95,20,2022-03-16,2022-03-18,Cancelled,REP008,211.12
ORD011097,CUST01318,Priya Thompson,priya.thompson24@yahoo.com,+1-577-153-5412,Ontario,Toys,Food & Beverage Item 098,20,169.28,15,2022-01-01,2022-01-08,Returned,REP003,2877.76
ORD011469,CUST00754,Karen Martinez,karen.martinez85@hotmail.com,,Saskatchewan,Electronics,Electronics Item 039,15,240.31,5,2024-03-11,2024-03-13,Returned,REP008,3424.42
ORD010543,CUST00385,Xin Williams,xin.williams55@outlook.com,+1-414-549-8372,Ontario,Toys,Home & Garden Item 148,5,156.26,0,2022-11-17,2022-12-01,Cancelled,REP043,781.3
ORD011046,CUST01118,Barbara Wilson,barbara.wilson19@company.ca,+1-884-690-9847,New Brunswick,Books,Health & Beauty Item 134,3,79.54,10,2022-06-13,2022-06-15,Returned,REP040,214.76
ORD014713,CUST01673,Fatima Thomas,fatima.thomas9@gmail.com,+1-651-898-1171,Manitoba,Books,Books Item 167,3,184.88,5,2024-02-02,2024-02-10,Cancelled,REP008,526.91
ORD011755,CUST01629,Jessica Martin,jessica.martin88@yahoo.com,+1-317-498-4634,Alberta,Food & Beverage,Clothing Item 062,3,237.75,20,2022-12-23,2022-12-27,Shipped,REP018,570.6
ORD010030,CUST01962,Jessica Davis,jessica.davis90@company.ca,+1-675-151-5082,Quebec,Health & Beauty,Home & Garden Item 119,17,494.01,20,2022-06-30,2022-07-13,Shipped,REP049,6718.54
ORD010725,CUST00876,Carlos Singh,carlos.singh94@gmail.com,,Manitoba,Health & Beauty,Food & Beverage Item 147,19,385.66,10,2023-03-21,2023-04-04,Pending,REP025,6594.79
ORD014390,,Karen Wilson,karen.wilson15@outlook.com,+1-748-263-7865,Manitoba,Electronics,Sports Item 070,9,156.91,10,2023-08-11,2023-08-15,Completed,REP012,1270.97
ORD012228,CUST00396,Patricia Wilson,patricia.wilson33@hotmail.com,+1-381-143-2006,Manitoba,Home & Garden,Clothing Item 176,17,218.49,10,2023-03-21,2023-03-27,Cancelled,REP046,3342.9
ORD011426,CUST01408,James Thomas,james.thomas68@company.ca,+1-990-248-8770,Alberta,Food & Beverage,Clothing Item 084,20,427.61,15,2024-03-18,2024-03-19,Shipped,REP050,7269.37
ORD012543,CUST00475,William Martin,william.martin73@gmail.com,+1-908-173-8727,Quebec,Health & Beauty,Books Item 183,1,19.63,10,2023-08-10,2023-08-22,Shipped,REP026,17.67
ORD012658,CUST01513,Priya Patel,priya.patel57@gmail.com,+1-778-693-9224,New Brunswick,Sports,Clothing Item 128,1,476.44,20,2023-01-21,2023-01-23,Completed,REP026,381.15
ORD010436,CUST01026,Susan Thomas,susan.thomas94@company.ca,+1-447-617-2119,Quebec,Electronics,Sports Item 184,7,482.31,5,2022-06-14,2022-06-28,Returned,REP001,3207.36
ORD012630,CUST00008,Barbara Smith,barbara.smith33@outlook.com,+1-333-869-7827,Ontario,Health & Beauty,Food & Beverage Item 042,20,42.64,10,2022-11-24,2022-12-05,Returned,REP032,767.52
ORD010912,CUST01179,William Jones,william.jones25@gmail.com,+1-919-879-2241,Alberta,Home & Garden,Toys Item 194,8,85.4,20,2024-06-18,2024-06-27,Shipped,REP039,546.56
ORD011588,CUST00731,Charles Patel,charles.patel95@outlook.com,+1-827-748-6486,Saskatchewan,Home & Garden,Home & Garden Item 125,15,190.94,10,2024-03-12,2024-03-25,Completed,REP020,2577.69
ORD014294,CUST00201,Richard Trivedi,richard.trivedi26@gmail.com,+1-606-305-6371,Manitoba,Toys,Sports Item 147,14,48.63,0,2023-10-20,2023-10-31,Shipped,REP033,680.82
ORD013548,CUST01893,Susan Harris,susan.harris40@outlook.com,+1-974-572-3803,Quebec,Sports,Food & Beverage Item 051,13,80.6,20,2022-05-26,2022-06-09,Completed,REP027,838.24
ORD011590,CUST01865,Sarah Jones,sarah.jones69@yahoo.com,+1-786-100-5926,New Brunswick,Sports,Sports Item 017,9,462.95,10,2022-07-04,2022-07-13,Cancelled,REP047,3749.9
ORD012437,CUST00662,William Harris,william.harris28@company.ca,+1-833-640-9123,Saskatchewan,Clothing,Toys Item 062,1,35.27,10,2024-01-16,2024-01-20,Completed,REP017,31.74
ORD011769,CUST00191,Richard Williams,richard.williams9@company.ca,+1-972-296-1266,Alberta,Books,Home & Garden Item 072,5,150.56,-10,2023-08-06,2023-08-11,Cancelled,REP044,639.88
ORD011238,CUST00790,Michael Jones,michael.jones18@outlook.com,+1-320-190-5841,British Columbia,Books,Sports Item 106,5,460.22,10,2024-05-16,2024-05-19,Returned,REP045,2070.99
ORD010903,CUST00977,Jean Jackson,jean.jackson22@gmail.com,123456789012345,New Brunswick,Home & Garden,Health & Beauty Item 006,16,473.57,20,2023-04-30,2023-05-07,Shipped,REP022,6061.7
ORD013386,CUST01446,Ana Martinez,user@,,Saskatchewan,Health & Beauty,Food & Beverage Item 104,2,229.34,0,2024-06-29,2024-07-03,Pending,REP022,458.68
ORD014881,CUST00203,Robert Harris,robert.harris45@company.ca,+1-460-897-3478,Saskatchewan,Clothing,Clothing Item 139,16,348.03,5,2024-01-08,2024-01-15,Pending,REP016,5290.06
ORD014593,CUST99578,Jennifer Williams,jennifer.williams16@gmail.com,+1-469-996-2134,Ontario,Food & Beverage,Books Item 083,11,475.24,5,2022-01-24,2022-01-31,Completed,REP002,4966.26
ORD010507,CUST01961,Karen Patel,karen.patel73@company.ca,+1-393-868-8796,Ontario,Clothing,Home & Garden Item 005,9,394.44,5,2024-02-15,2024-02-16,Returned,REP029,3372.46
ORD013434,CUST01418,Michael Johnson,michael.johnson63@hotmail.com,+1-243-784-7954,British Columbia,Books,Home & Garden Item 100,4,32.39,5,2023-01-06,2023-01-10,Pending,REP010,123.08
ORD010183,CUST00247,James Chen,james.chen55@yahoo.com,+1-689-172-4751,Nova Scotia,Clothing,Clothing Item 027,11,186.94,10,2022-12-18,2023-01-01,Pending,REP025,1850.71
ORD011746,CUST01231,Barbara Thompson,barbara.thompson51@company.ca,+1-954-531-4394,Nova Scotia,Books,Health & Beauty Item 007,9,197.21,15,2022-08-21,2022-08-23,Returned,REP037,1508.66
ORD011497,CUST00145,Ana Taylor,ana.taylor28@hotmail.com,+1-321-117-4344,New Brunswick,Toys,Home & Garden Item 163,18,237.69,0,2024-01-19,2024-01-29,Returned,REP040,4278.42
ORD012603,CUST00179,Akash Anderson,akash.anderson80@hotmail.com,+1-671-318-9099,New Brunswick,Food & Beverage,Home & Garden Item 103,7,255.06,20,2023-10-08,2023-10-09,Cancelled,REP023,1428.34
ORD010321,CUST01679,Thomas Jones,thomas.jones34@company.ca,+1-575-564-1011,Nova Scotia,Home & Garden,Electronics Item 159,12,389.13,5,2023-04-06,2023-04-11,Shipped,REP047,4436.08
ORD014418,CUST01506,Susan Anderson,,+1-490-379-6012,British Columbia,Health & Beauty,Sports Item 126,5,217.04,5,2022-10-04,2022-10-17,Pending,REP015,1030.94
ORD010532,CUST01293,Robert Taylor,robert.taylor75@hotmail.com,+1-244-130-4262,Alberta,Books,Home & Garden Item 057,9,360.82,10,2023-03-27,2023-03-31,Returned,REP016,2922.64
ORD012201,CUST00411,James Smith,james.smith11@company.ca,+1-343-816-1638,Nova Scotia,Home & Garden,Electronics Item 078,17,437.87,0,2022-10-27,2022-10-30,Returned,REP016,7443.79
ORD014745,CUST00665,Carlos Taylor,carlos.taylor94@company.ca,+1-685-902-4679,Ontario,Electronics,Food & Beverage Item 082,16,77.16,5,2024-02-01,2024-02-05,Returned,REP004,1172.83
ORD013758,CUST00682,Joseph Anderson,joseph.anderson89@outlook.com,+1-665-570-5821,New Brunswick,Sports,Toys Item 029,2,445.51,15,2023-10-16,2023-10-22,Shipped,REP020,757.37
ORD013431,CUST01892,James Jackson,james.jackson77@outlook.com,+1-231-782-4227,Alberta,Books,Home & Garden Item 153,20,363.73,0,2023-06-13,2023-06-18,Returned,REP026,7274.6
ORD012836,CUST01650,Xin Lopez,xin.lopez66@yahoo.com,+1-877-892-5846,Quebec,Electronics,Food & Beverage Item 116,3,15.78,20,2024-03-19,2024-03-31,Returned,REP029,37.87
ORD011551,CUST00915,James Johnson,james.johnson44@company.ca,+1-624-927-9699,British Columbia,Books,Electronics Item 092,3,210.29,10,2023-01-31,2023-02-09,Shipped,REP021,567.78
ORD014576,CUST00728,Ana Williams,ana.williams46@yahoo.com,1234567,Quebec,Home & Garden,Toys Item 083,5,458.22,0,2023-05-03,2023-05-17,Completed,REP049,2291.1
ORD011146,CUST01235,Patricia Hernandez,patricia.hernandez72@hotmail.com,+1-304-520-7258,Quebec,Home & Garden,Sports Item 125,10,476.51,15,2023-03-01,2023-03-08,Cancelled,REP037,4050.34
ORD014909,CUST01850,James Harris,james.harris36@outlook.com,+1-249-115-8992,New Brunswick,Books,Electronics Item 163,16,395.48,15,2022-09-10,2022-09-16,Returned,REP023,5378.53
ORD012480,CUST00275,Robert Davis,robert.davis62@hotmail.com,+1-615-700-1163,Quebec,Health & Beauty,Food & Beverage Item 053,4,377.81,0,2022-01-05,2022-01-07,Returned,REP033,1511.24
ORD010044,CUST00721,Jessica Wang,jessica.wang90@outlook.com,,Alberta,Clothing,Sports Item 081,4,372.73,5,2023-07-18,2023-07-24,Pending,REP014,1416.37
ORD014699,CUST00638,Patricia Kumar,patricia.kumar61@yahoo.com,+1-622-596-3946,Alberta,Books,Electronics Item 112,18,275.5,-5,2023-05-20,2023-06-03,Cancelled,REP010,4215.15
ORD014119,CUST01338,James Miller,james.miller34@gmail.com,+1-236-702-4020,,Books,Home & Garden Item 128,1,397.74,20,2023-02-18,2023-02-26,Pending,REP007,318.19
ORD013845,CUST00227,Thomas Wilson,thomas.wilson29@outlook.com,+1-209-447-9648,New Brunswick,Health & Beauty,Toys Item 036,6,95.3,0,2023-05-19,2023-06-02,Pending,REP047,571.8
